response,SIMPLE_NAME, line no: 77,offeredResponse,SIMPLE_NAME, line no: 121, 0.92, 0.04, 1.0
response,SIMPLE_NAME, line no: 77,offeredResponse=resolveInternalResponse(offeredResponse),ASSIGNMENT, line no: 122, 0.92, 0.92, 1.0
response,SIMPLE_NAME, line no: 77,resolveInternalResponse(offeredResponse),METHOD_INVOCATION, line no: 122, 0.92, 0.92, 1.0
response,SIMPLE_NAME, line no: 77,resolveInternalResponse,SIMPLE_NAME, line no: 122, 0.92, 0.92, 1.0
response,SIMPLE_NAME, line no: 77,Object,SIMPLE_NAME, line no: 39, 0.88, 0.04, 1.0
response,SIMPLE_NAME, line no: 77,response=offeredResponse,ASSIGNMENT, line no: 139, 0.88, 0.88, 1.0
response,SIMPLE_NAME, line no: 77,BasicInvocation.WAIT_RESPONSE,QUALIFIED_NAME, line no: 140, 0.88, 0.88, 1.0
response,SIMPLE_NAME, line no: 77,WAIT_RESPONSE,SIMPLE_NAME, line no: 140, 0.88, 0.88, 1.0
response,SIMPLE_NAME, line no: 77,rawResponse,SIMPLE_NAME, line no: 159, 0.88, 0.04, 1.0
response,SIMPLE_NAME, line no: 77,BasicInvocation.NULL_RESPONSE,QUALIFIED_NAME, line no: 169, 0.88, 0.28, 1.0
response,SIMPLE_NAME, line no: 77,NULL_RESPONSE,SIMPLE_NAME, line no: 169, 0.88, 0.32, 1.0
response,SIMPLE_NAME, line no: 77,unresolvedResponse,SIMPLE_NAME, line no: 197, 0.88, 0.44, 1.0
response,SIMPLE_NAME, line no: 77,BasicInvocation.INTERRUPTED_RESPONSE,QUALIFIED_NAME, line no: 230, 0.88, 0.6, 1.0
response,SIMPLE_NAME, line no: 77,INTERRUPTED_RESPONSE,SIMPLE_NAME, line no: 230, 0.88, 0.64, 1.0
response,SIMPLE_NAME, line no: 77,BasicInvocation.TIMEOUT_RESPONSE,QUALIFIED_NAME, line no: 256, 0.88, 0.88, 1.0
response,SIMPLE_NAME, line no: 77,TIMEOUT_RESPONSE,SIMPLE_NAME, line no: 256, 0.88, 0.88, 1.0
