getNumberOfBins,SIMPLE_NAME, line no: 92,bins,SIMPLE_NAME, line no: 30, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bins=MAX_BIN_SIZE,ASSIGNMENT, line no: 32, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,0,NUMBER_LITERAL, line no: 33, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bins=1,ASSIGNMENT, line no: 34, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,1,NUMBER_LITERAL, line no: 34, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,size,SIMPLE_NAME, line no: 40, 2.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,number_of_bins,SIMPLE_NAME, line no: 78, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,getIdealNumberOfBins(input),METHOD_INVOCATION, line no: 78, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,getIdealNumberOfBins,SIMPLE_NAME, line no: 78, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Math.abs((int)Math.floor(3.5 * (Math.sqrt(getVariance(input)) / Math.cbrt(input.getPoints().size())))),METHOD_INVOCATION, line no: 119, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,abs,SIMPLE_NAME, line no: 119, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,(int)Math.floor(3.5 * (Math.sqrt(getVariance(input)) / Math.cbrt(input.getPoints().size()))),CAST_EXPRESSION, line no: 119, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,input.getPoints().size(),METHOD_INVOCATION, line no: 119, 2.0, 1.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,com,SIMPLE_NAME, line no: 17, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,rackspacecloud,SIMPLE_NAME, line no: 17, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,blueflood,SIMPLE_NAME, line no: 17, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,types,SIMPLE_NAME, line no: 17, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bigml,SIMPLE_NAME, line no: 19, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,histogram,SIMPLE_NAME, line no: 19, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,java,SIMPLE_NAME, line no: 21, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,io,SIMPLE_NAME, line no: 21, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,IOException,SIMPLE_NAME, line no: 21, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,util,SIMPLE_NAME, line no: 22, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Collection,SIMPLE_NAME, line no: 22, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,HashMap,SIMPLE_NAME, line no: 23, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Map,SIMPLE_NAME, line no: 24, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,HistogramRollup,SIMPLE_NAME, line no: 26, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Rollup,SIMPLE_NAME, line no: 26, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Histogram,SIMPLE_NAME, line no: 27, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,SimpleTarget,SIMPLE_NAME, line no: 27, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Integer,SIMPLE_NAME, line no: 28, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,MAX_BIN_SIZE,SIMPLE_NAME, line no: 28, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,64,NUMBER_LITERAL, line no: 28, 1.0, 0.0, 1.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bins > MAX_BIN_SIZE,INFIX_EXPRESSION, line no: 31, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bins <= 0,INFIX_EXPRESSION, line no: 33, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,this.histogram=new Histogram<SimpleTarget>(bins),ASSIGNMENT, line no: 36, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,this.histogram,FIELD_ACCESS, line no: 36, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,this,THIS_EXPRESSION, line no: 36, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,new Histogram<SimpleTarget>(bins),CLASS_INSTANCE_CREATION, line no: 36, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Bin,SIMPLE_NAME, line no: 39, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,this.histogram=new Histogram(bins.size()),ASSIGNMENT, line no: 40, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,new Histogram(bins.size()),CLASS_INSTANCE_CREATION, line no: 40, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bins.size(),METHOD_INVOCATION, line no: 40, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,bin,SIMPLE_NAME, line no: 41, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,this.histogram.insertBin(bin),METHOD_INVOCATION, line no: 42, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,insertBin,SIMPLE_NAME, line no: 42, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,computeFromRollups,SIMPLE_NAME, line no: 46, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,Points,SIMPLE_NAME, line no: 46, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,input,SIMPLE_NAME, line no: 46, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,input == null,INFIX_EXPRESSION, line no: 47, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,null,NULL_LITERAL, line no: 47, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,new IOException("Null input to create rollup from"),CLASS_INSTANCE_CREATION, line no: 48, 1.0, 1.0, 0.0
getNumberOfBins,SIMPLE_NAME, line no: 92,"Null input to create rollup from",STRING_LITERAL, line no: 48, 1.0, 1.0, 0.0
